,country,UNRegion,year,record,cropLand,grazingLand,forestLand,fishingGround,builtupLand,carbon,total,GDP,population,Unnamed: 14,countryCode
21594,Egypt,Africa,1968,EFExportsPerCap,,,,,,,0.086149312,737.614,33252000.0,,59.0
21595,Egypt,Africa,1968,EFExportsTotGHA,,,,,,,2864662.848,737.614,33252000.0,,59.0
21596,Egypt,Africa,1968,EFImportsPerCap,,,,,,,0.20581193,737.614,33252000.0,,59.0
21597,Egypt,Africa,1968,EFImportsTotGHA,,,,,,,6843720.184,737.614,33252000.0,,59.0
21598,Egypt,Africa,1968,EFProdPerCap,,,,,,,0.768698526,737.614,33252000.0,,59.0
21599,Egypt,Africa,1968,EFProdTotGHA,,,,,,,25560994.6,737.614,33252000.0,,59.0
21600,Egypt,Africa,1969,BiocapPerCap,,,,,,,0.463237015,768.533,34038000.0,,59.0
21601,Egypt,Africa,1969,BiocapTotGHA,,,,,,,15767708.57,768.533,34038000.0,,59.0
21602,Egypt,Africa,1969,EFConsPerCap,,,,,,,0.821682916,768.533,34038000.0,,59.0
21603,Egypt,Africa,1969,EFConsTotGHA,,,,,,,27968526.55,768.533,34038000.0,,59.0
21604,Egypt,Africa,1969,EFExportsPerCap,,,,,,,0.103484554,768.533,34038000.0,,59.0
21605,Egypt,Africa,1969,EFExportsTotGHA,,,,,,,3522417.757,768.533,34038000.0,,59.0
21606,Egypt,Africa,1969,EFImportsPerCap,,,,,,,0.185141216,768.533,34038000.0,,59.0
21607,Egypt,Africa,1969,EFImportsTotGHA,,,,,,,6301855.526,768.533,34038000.0,,59.0
21608,Egypt,Africa,1969,EFProdPerCap,,,,,,,0.740026254,768.533,34038000.0,,59.0
21609,Egypt,Africa,1969,EFProdTotGHA,,,,,,,25189088.79,768.533,34038000.0,,59.0
21610,Egypt,Africa,1970,BiocapPerCap,,,,,,,0.462319159,792.352,34809000.0,,59.0
21611,Egypt,Africa,1970,BiocapTotGHA,,,,,,,16092683.41,792.352,34809000.0,,59.0
21612,Egypt,Africa,1970,EFConsPerCap,,,,,,,0.841640453,792.352,34809000.0,,59.0
21613,Egypt,Africa,1970,EFConsTotGHA,,,,,,,29296327.2,792.352,34809000.0,,59.0
21614,Egypt,Africa,1970,EFExportsPerCap,,,,,,,0.102733733,792.352,34809000.0,,59.0
21615,Egypt,Africa,1970,EFExportsTotGHA,,,,,,,3576017.565,792.352,34809000.0,,59.0
21616,Egypt,Africa,1970,EFImportsPerCap,,,,,,,0.188223181,792.352,34809000.0,,59.0
21617,Egypt,Africa,1970,EFImportsTotGHA,,,,,,,6551785.723,792.352,34809000.0,,59.0
21618,Egypt,Africa,1970,EFProdPerCap,,,,,,,0.756151005,792.352,34809000.0,,59.0
21619,Egypt,Africa,1970,EFProdTotGHA,,,,,,,26320559.05,792.352,34809000.0,,59.0
21620,Egypt,Africa,1971,BiocapPerCap,,,,,,,0.457970314,800.942,35561000.0,,59.0
21621,Egypt,Africa,1971,BiocapTotGHA,,,,,,,16285928.85,800.942,35561000.0,,59.0
21622,Egypt,Africa,1971,EFConsPerCap,,,,,,,0.898547174,800.942,35561000.0,,59.0
21623,Egypt,Africa,1971,EFConsTotGHA,,,,,,,31953327.33,800.942,35561000.0,,59.0
21624,Egypt,Africa,1971,EFExportsPerCap,,,,,,,0.098798827,800.942,35561000.0,,59.0
21625,Egypt,Africa,1971,EFExportsTotGHA,,,,,,,3513395.129,800.942,35561000.0,,59.0
21626,Egypt,Africa,1971,EFImportsPerCap,,,,,,,0.236397273,800.942,35561000.0,,59.0
21627,Egypt,Africa,1971,EFImportsTotGHA,,,,,,,8406547.428,800.942,35561000.0,,59.0
21628,Egypt,Africa,1971,EFProdPerCap,,,,,,,0.760948729,800.942,35561000.0,,59.0
21629,Egypt,Africa,1971,EFProdTotGHA,,,,,,,27060175.03,800.942,35561000.0,,59.0
21630,Egypt,Africa,1972,BiocapPerCap,,,,,,,0.45234441,799.138,36302000.0,,59.0
21631,Egypt,Africa,1972,BiocapTotGHA,,,,,,,16421096.87,799.138,36302000.0,,59.0
21632,Egypt,Africa,1972,EFConsPerCap,,,,,,,0.901926043,799.138,36302000.0,,59.0
21633,Egypt,Africa,1972,EFConsTotGHA,,,,,,,32741898.89,799.138,36302000.0,,59.0
21634,Egypt,Africa,1972,EFExportsPerCap,,,,,,,0.094391678,799.138,36302000.0,,59.0
21635,Egypt,Africa,1972,EFExportsTotGHA,,,,,,,3426625.517,799.138,36302000.0,,59.0
21636,Egypt,Africa,1972,EFImportsPerCap,,,,,,,0.217699691,799.138,36302000.0,,59.0
21637,Egypt,Africa,1972,EFImportsTotGHA,,,,,,,7902977.553,799.138,36302000.0,,59.0
21638,Egypt,Africa,1972,EFProdPerCap,,,,,,,0.77861803,799.138,36302000.0,,59.0
21639,Egypt,Africa,1972,EFProdTotGHA,,,,,,,28265546.86,799.138,36302000.0,,59.0
21640,Egypt,Africa,1973,BiocapPerCap,,,,,,,0.445044448,787.29,37047000.0,,59.0
21641,Egypt,Africa,1973,BiocapTotGHA,,,,,,,16487472.99,787.29,37047000.0,,59.0
21642,Egypt,Africa,1973,EFConsPerCap,,,,,,,0.830666181,787.29,37047000.0,,59.0
21643,Egypt,Africa,1973,EFConsTotGHA,,,,,,,30773524.52,787.29,37047000.0,,59.0
21644,Egypt,Africa,1973,EFExportsPerCap,,,,,,,0.09370474,787.29,37047000.0,,59.0
21645,Egypt,Africa,1973,EFExportsTotGHA,,,,,,,3471460.837,787.29,37047000.0,,59.0
21646,Egypt,Africa,1973,EFImportsPerCap,,,,,,,0.175502724,787.29,37047000.0,,59.0
21647,Egypt,Africa,1973,EFImportsTotGHA,,,,,,,6501814.459,787.29,37047000.0,,59.0
21648,Egypt,Africa,1973,EFProdPerCap,,,,,,,0.748868197,787.29,37047000.0,,59.0
21649,Egypt,Africa,1973,EFProdTotGHA,,,,,,,27743170.9,787.29,37047000.0,,59.0
21650,Egypt,Africa,1974,BiocapPerCap,,,,,,,0.419476221,789.299,37816000.0,,59.0
21651,Egypt,Africa,1974,BiocapTotGHA,,,,,,,15862745.62,789.299,37816000.0,,59.0
21652,Egypt,Africa,1974,EFConsPerCap,,,,,,,0.94833961,789.299,37816000.0,,59.0
21653,Egypt,Africa,1974,EFConsTotGHA,,,,,,,35862032.85,789.299,37816000.0,,59.0
21654,Egypt,Africa,1974,EFExportsPerCap,,,,,,,0.058455434,789.299,37816000.0,,59.0
21655,Egypt,Africa,1974,EFExportsTotGHA,,,,,,,2210527.413,789.299,37816000.0,,59.0
21656,Egypt,Africa,1974,EFImportsPerCap,,,,,,,0.261835279,789.299,37816000.0,,59.0
21657,Egypt,Africa,1974,EFImportsTotGHA,,,,,,,9901458.591,789.299,37816000.0,,59.0
21658,Egypt,Africa,1974,EFProdPerCap,,,,,,,0.744959765,789.299,37816000.0,,59.0
21659,Egypt,Africa,1974,EFProdTotGHA,,,,,,,28171101.67,789.299,37816000.0,,59.0
21660,Egypt,Africa,1975,BiocapPerCap,,,,,,,0.421805154,840.861,38624000.0,,59.0
