year,countryCode,country,record,cropLand,grazingLand,forestLand,fishingGround,builtupLand,carbon,Qscore,value,GDP,population
2017,162,Norway,HDI,,,,,,,,0.953999996,1155.363403,5296330
2017,162,Norway,Population,,,,,,,,5296330,1155.363403,5296330
2017,165,Pakistan,AreaPerCap,0.153930142,0.02404933,0.018517599,0.034901831,0.022677555,0,3A,0.254076457,1155.363403,207906000
2017,165,Pakistan,AreaTotHA,32003000,5000000,3849920,7256300,4714799.805,0,3A,52824019.8,1155.363403,207906000
2017,165,Pakistan,BiocapPerCap,0.261319208,0.003341018,0.019482711,0.030759979,0.038498508,0,3A,0.353401423,1155.363403,207906000
2017,165,Pakistan,BiocapTotGHA,54329831.16,694617.7661,4050572.424,6395184.123,8004070.786,0,3A,73474276.26,1155.363403,207906000
2017,165,Pakistan,Earths,0.177416957,0.002921089,0.048623054,0.010714903,0.023964516,0.251446374,3A,0.515086892,1155.363403,207906000
2017,165,Pakistan,EFConsPerCap,0.285016734,0.004692669,0.078111948,0.017213273,0.038498508,0.403943486,3A,0.827476619,1155.363403,207906000
2017,165,Pakistan,EFConsTotGHA,59256689.05,975634.1393,16239942.63,3578742.801,8004070.786,83982274.47,3A,172037353.9,1155.363403,207906000
2017,165,Pakistan,EFExportsPerCap,0.033773043,6.98E-05,0.000755163,0.009552703,0,0.029272859,3A,0.073423551,1155.363403,207906000
2017,165,Pakistan,EFExportsTotGHA,7021618.188,14508.33574,157002.9045,1986064.333,0,6086003.051,3A,15265196.81,1155.363403,207906000
2017,165,Pakistan,EFImportsPerCap,0.057470569,0.001421434,0.011625129,0.000312406,0,0.100825698,3A,0.171655236,1155.363403,207906000
2017,165,Pakistan,EFImportsTotGHA,11948476.08,295524.709,2416934.105,64951.16488,0,20962267.54,3A,35688153.6,1155.363403,207906000
2017,165,Pakistan,EFProdPerCap,0.261319208,0.003341018,0.067241982,0.02645357,0.038498508,0.332390648,3A,0.729244933,1155.363403,207906000
2017,165,Pakistan,EFProdTotGHA,54329831.16,694617.7661,13980011.43,5499855.968,8004070.786,69106009.98,3A,151614397.1,1155.363403,207906000
2017,165,Pakistan,GDP,,,,,,,,1155.363403,1155.363403,207906000
2017,165,Pakistan,HDI,,,,,,,,0.550000012,11530.07129,207906000
2017,165,Pakistan,Population,,,,,,,,207906000,11530.07129,207906000
2017,166,Panama,AreaPerCap,0.175563763,0.374503562,1.034409032,1.218865429,0.033659786,0,3A,2.837001572,11530.07129,4106770
2017,166,Panama,AreaTotHA,721000,1538000,4248080,5005600,138233.0017,0,3A,11650913,11530.07129,4106770
2017,166,Panama,BiocapPerCap,0.141434564,0.398967745,1.432001287,0.559367313,0.0271164,0,3A,2.558887309,11530.07129,4106770
2017,166,Panama,BiocapTotGHA,580839.2274,1638468.774,5880899.955,2297192.91,111360.8182,0,3A,10508761.68,11530.07129,4106770
2017,166,Panama,Earths,0.256043885,0.255265395,0.120432682,0.269122947,0.016879392,0.898455703,3A,1.816200004,11530.07129,4106770
2017,166,Panama,EFConsPerCap,0.411329295,0.410078666,0.193472654,0.432340542,0.0271164,1.443350818,3A,2.917688376,11530.07129,4106770
2017,166,Panama,EFConsTotGHA,1689234.817,1684098.773,794547.6962,1775523.177,111360.8182,5927509.869,3A,11982275.15,11530.07129,4106770
2017,166,Panama,EFExportsPerCap,0.032796511,0.041749692,0.028603718,0.226387161,0,0.299746244,3A,0.629283326,11530.07129,4106770
2017,166,Panama,EFExportsTotGHA,134687.7279,171456.3827,117468.8928,929720.0061,0,1230988.888,3A,2584321.897,11530.07129,4106770
2017,166,Panama,EFImportsPerCap,0.302691242,0.052860613,0.064074337,0.037242281,0,0.907256773,3A,1.364125246,11530.07129,4106770
2017,166,Panama,EFImportsTotGHA,1243083.318,217086.3818,263138.5656,152945.4831,0,3725894.915,3A,5602148.663,11530.07129,4106770
2017,166,Panama,EFProdPerCap,0.141434564,0.398967745,0.158002036,0.621485422,0.0271164,0.835840289,3A,2.182846457,11530.07129,4106770
2017,166,Panama,EFProdTotGHA,580839.2274,1638468.774,648878.0235,2552297.7,111360.8182,3432603.842,3A,8964448.385,11530.07129,4106770
2017,166,Panama,GDP,,,,,,,,11530.07129,11530.07129,4106770
2017,166,Panama,HDI,,,,,,,,0.81099999,22754.75195,4106770
2017,166,Panama,Population,,,,,,,,4106770,22754.75195,4106770
2017,167,Czech Republic,AreaPerCap,0.343592394,0.079807662,0.26164051,0.005483507,0.049667951,0,3A,0.740192025,22754.75195,10641000
2017,167,Czech Republic,AreaTotHA,3656166.667,849233.3333,2784116.667,58350,528516.6667,0,3A,7876383.333,22754.75195,10641000
2017,167,Czech Republic,BiocapPerCap,0.846178858,0.078427097,1.278131041,0.001996381,0.122319268,0,3A,2.327052644,22754.75195,10641000
2017,167,Czech Republic,BiocapTotGHA,9004189.224,834542.7387,13600592.4,21243.48933,1301599.328,0,3A,24762167.18,22754.75195,10641000
2017,167,Czech Republic,Earths,0.36282322,0.213935422,0.57663905,0.023000848,0.076141186,2.075091223,3A,3.327630949,22754.75195,10641000
2017,167,Czech Republic,EFConsPerCap,0.582868125,0.343682905,0.926358908,0.036950395,0.122319268,3.333591855,3A,5.345771456,22754.75195,10641000
2017,167,Czech Republic,EFConsTotGHA,6202299.715,3657129.797,9857385.138,393189.1539,1301599.328,35472750.93,3A,56884354.06,22754.75195,10641000
2017,167,Czech Republic,EFExportsPerCap,0.739534603,0.072480345,0.908848607,0.026318968,0,3.229328951,3A,4.976511474,22754.75195,10641000
2017,167,Czech Republic,EFExportsTotGHA,7869387.71,771263.3518,9671058.028,280060.136,0,34363289.37,3A,52955058.6,22754.75195,10641000
2017,167,Czech Republic,EFImportsPerCap,0.47622387,0.337736154,0.639559003,0.061936807,0,3.177342838,3A,4.692798672,22754.75195,10641000
2017,167,Czech Republic,EFImportsTotGHA,5067498.201,3593850.41,6805547.346,659069.5648,0,33810105.14,3A,49936070.66,22754.75195,10641000
2017,167,Czech Republic,EFProdPerCap,0.846178858,0.078427097,1.195648512,0.001332556,0.122319268,3.385577968,3A,5.629484258,22754.75195,10641000
2017,167,Czech Republic,EFProdTotGHA,9004189.224,834542.7387,12722895.82,14179.72507,1301599.328,36025935.16,3A,59903341.99,22754.75195,10641000
2017,167,Czech Republic,GDP,,,,,,,,22754.75195,22754.75195,10641000
2017,167,Czech Republic,HDI,,,,,,,,0.896000028,2485.529297,10641000
2017,167,Czech Republic,Population,,,,,,,,10641000,2485.529297,10641000
2017,168,Papua New Guinea,AreaPerCap,,,,,,,2A,6.675946399,2485.529297,8438040
2017,168,Papua New Guinea,AreaTotHA,,,,,,,2A,56331903.02,2485.529297,8438040
2017,168,Papua New Guinea,BiocapPerCap,,,,,,,2A,3.50476127,2485.529297,8438040
2017,168,Papua New Guinea,BiocapTotGHA,,,,,,,2A,29573315.92,2485.529297,8438040
2017,168,Papua New Guinea,Earths,,,,,,,2A,1.097321092,2485.529297,8438040
2017,168,Papua New Guinea,EFConsPerCap,,,,,,,2A,1.762824022,2485.529297,8438040
2017,168,Papua New Guinea,EFConsTotGHA,,,,,,,2A,14874779.68,2485.529297,8438040
2017,168,Papua New Guinea,EFExportsPerCap,,,,,,,2A,0.863982954,2485.529297,8438040
2017,168,Papua New Guinea,EFExportsTotGHA,,,,,,,2A,7290322.759,2485.529297,8438040
2017,168,Papua New Guinea,EFImportsPerCap,,,,,,,2A,0.335126359,2485.529297,8438040
2017,168,Papua New Guinea,EFImportsTotGHA,,,,,,,2A,2827809.636,2485.529297,8438040
2017,168,Papua New Guinea,EFProdPerCap,,,,,,,2A,2.291680617,2485.529297,8438040
2017,168,Papua New Guinea,EFProdTotGHA,,,,,,,2A,19337292.8,2485.529297,8438040
2017,168,Papua New Guinea,GDP,,,,,,,,2485.529297,2485.529297,8438040
2017,168,Papua New Guinea,HDI,,,,,,,,0.549000025,5272.575684,8438040
2017,168,Papua New Guinea,Population,,,,,,,,8438040,5272.575684,8438040
2017,169,Paraguay,AreaPerCap,0.689960472,2.475586329,2.466888283,0.1376426,0.037195685,0,3A,5.807273369,5272.575684,6867060
2017,169,Paraguay,AreaTotHA,4738000,17000000,16940270,945200,255425.0031,0,3A,39878895,5272.575684,6867060
2017,169,Paraguay,BiocapPerCap,2.37034962,2.217361211,5.464124289,0.050111553,0.127785259,0,3A,10.22973193,5272.575684,6867060
2017,169,Paraguay,BiocapTotGHA,16277333.2,15226752.61,37522469.66,344119.0423,877509.0509,0,3A,70248183.56,5272.575684,6867060
2017,169,Paraguay,Earths,0.421304826,0.522068618,0.518881979,0.005705583,0.079543652,0.357878459,3A,1.905383116,5272.575684,6867060
2017,169,Paraguay,EFConsPerCap,0.676817636,0.838692618,0.833573349,0.009165902,0.127785259,0.574924467,3A,3.060959232,5272.575684,6867060
2017,169,Paraguay,EFConsTotGHA,4647747.353,5759352.581,5724198.251,62942.80239,877509.0509,3948040.846,3A,21019790.88,5272.575684,6867060
2017,169,Paraguay,EFExportsPerCap,1.752728352,1.045791214,0.031564075,4.95E-05,0,0.287770508,3A,3.117903644,5272.575684,6867060
2017,169,Paraguay,EFExportsTotGHA,12036090.86,7181511.076,216752.3963,339.881385,0,1976137.365,3A,21410831.58,5272.575684,6867060
2017,169,Paraguay,EFImportsPerCap,0.059196368,0.010040621,0.051106615,0.002471096,0,0.450772159,3A,0.573586858,5272.575684,6867060
2017,169,Paraguay,EFImportsTotGHA,406505.0132,68949.54483,350952.1953,16969.16182,0,3095479.488,3A,3938855.403,5272.575684,6867060
2017,169,Paraguay,EFProdPerCap,2.37034962,1.874443212,0.814030809,0.006744301,0.127785259,0.411922817,3A,5.605276018,5272.575684,6867060
2017,169,Paraguay,EFProdTotGHA,16277333.2,12871914.11,5589998.452,46313.52196,877509.0509,2828698.722,3A,38491767.06,5272.575684,6867060
2017,169,Paraguay,GDP,,,,,,,,5272.575684,5272.575684,6867060
2017,169,Paraguay,HDI,,,,,,,,0.726000011,6314.291504,6867060
2017,169,Paraguay,Population,,,,,,,,6867060,6314.291504,6867060
2017,170,Peru,AreaPerCap,0.154781626,0.59788259,2.316311007,0.268468364,0.036772643,0,3A,3.37421623,6314.291504,31444300
2017,170,Peru,AreaTotHA,4867000,18800000,72834780,8441800,1156290.039,0,3A,106099870,6314.291504,31444300
2017,170,Peru,BiocapPerCap,0.312189991,0.490491003,2.565298825,0.193320326,0.07416934,0,3A,3.635469484,6314.291504,31444300
2017,170,Peru,BiocapTotGHA,9816595.967,15423146.64,80664027.84,6078822.472,2332203.027,0,3A,114314795.9,6314.291504,31444300
2017,170,Peru,Earths,0.302554757,0.296872568,0.09925815,0.208081784,0.046168863,0.414969579,3A,1.367905701,6314.291504,31444300
2017,170,Peru,EFConsPerCap,0.486048065,0.476919744,0.1594562,0.334279154,0.07416934,0.666640191,3A,2.197512694,6314.291504,31444300
2017,170,Peru,EFConsTotGHA,15283441.55,14996407.89,5013988.722,10511174.27,2332203.027,20962034.67,3A,69099250.13,6314.291504,31444300
2017,170,Peru,EFExportsPerCap,0.078191771,0.025848818,0.009977037,0.191046126,0,0.25485591,3A,0.559919661,6314.291504,31444300
2017,170,Peru,EFExportsTotGHA,2458685.565,812798.0213,313720.9415,6007311.843,0,8013765.875,3A,17606282.25,6314.291504,31444300
2017,170,Peru,EFImportsPerCap,0.252049845,0.012277559,0.059299414,0.030833985,0,0.337418089,3A,0.691878892,6314.291504,31444300
2017,170,Peru,EFImportsTotGHA,7925531.148,386059.269,1864628.595,969553.0925,0,10609875.88,3A,21755647.98,6314.291504,31444300
2017,170,Peru,EFProdPerCap,0.312189991,0.490491003,0.110133823,0.494491295,0.07416934,0.584078011,3A,2.065553464,6314.291504,31444300
2017,170,Peru,EFProdTotGHA,9816595.967,15423146.64,3463081.069,15548933.02,2332203.027,18365924.66,3A,64949884.39,6314.291504,31444300
2017,170,Peru,GDP,,,,,,,,6314.291504,6314.291504,31444300
2017,170,Peru,HDI,,,,,,,,0.76700002,3042.686768,31444300
2017,170,Peru,Population,,,,,,,,31444300,3042.686768,31444300
2017,171,Philippines,AreaPerCap,0.103329805,0.014951503,0.067355025,0.24101528,0.019168703,0,3A,0.445820315,3042.686768,105173000
2017,171,Philippines,AreaTotHA,10867505.57,1572494.428,7083930,25348300,2016030.029,0,3A,46888260.03,3042.686768,105173000
2017,171,Philippines,BiocapPerCap,0.319121636,0.014627269,0.078324997,0.062012758,0.059200227,0,3A,0.533286889,3042.686768,105173000
2017,171,Philippines,BiocapTotGHA,33562979.87,1538393.762,8237674.955,6522067.814,6226265.526,0,3A,56087381.93,3042.686768,105173000
2017,171,Philippines,Earths,0.249134477,0.02265492,0.065994163,0.104691592,0.036850904,0.3557729,3A,0.835098956,3042.686768,105173000
2017,171,Philippines,EFConsPerCap,0.400229472,0.036394668,0.106018281,0.168184913,0.059200227,0.57154193,3A,1.341569492,3042.686768,105173000
2017,171,Philippines,EFConsTotGHA,42093334.27,3827736.429,11150260.62,17688511.9,6226265.526,60110779.39,3A,141096888.1,3042.686768,105173000
2017,171,Philippines,EFExportsPerCap,0.059521264,0.000263732,0.0032047,0.026194656,0,0.202976222,3A,0.292160575,3042.686768,105173000
2017,171,Philippines,EFExportsTotGHA,6260029.908,27737.43407,337047.956,2754970.569,0,21347618.24,3A,30727404.11,3042.686768,105173000
2017,171,Philippines,EFImportsPerCap,0.1406291,0.03213876,0.0426259,0.034262215,0,0.338905913,3A,0.588561887,3042.686768,105173000
2017,171,Philippines,EFImportsTotGHA,14790384.31,3380129.778,4483093.788,3603459.968,0,35643751.54,3A,61900819.38,3042.686768,105173000
2017,171,Philippines,EFProdPerCap,0.319121636,0.00451964,0.066597081,0.160117354,0.059200227,0.43561224,3A,1.045168179,3042.686768,105173000
2017,171,Philippines,EFProdTotGHA,33562979.87,475344.0851,7004214.786,16840022.51,6226265.526,45814646.09,3A,109923472.9,3042.686768,105173000
2017,171,Philippines,GDP,,,,,,,,3042.686768,3042.686768,105173000
2017,171,Philippines,HDI,,,,,,,,0.708000004,15845.24902,105173000
2017,171,Philippines,Population,,,,,,,,105173000,15845.24902,105173000
2017,173,Poland,AreaPerCap,0.409623791,0.074624363,0.270820823,0.094648148,0.050978575,0,3A,0.9006957,15845.24902,37953200
2017,173,Poland,AreaTotHA,15546533.33,2832233.333,10278516.67,3592200,1934800,0,3A,34184283.33,15845.24902,37953200
2017,173,Poland,BiocapPerCap,0.97270195,0.071205482,0.782559655,0.108032442,0.12105488,0,3A,2.055554409,15845.24902,37953200
2017,173,Poland,BiocapTotGHA,36917150.88,2702475.859,29700642.48,4100176.793,4594419.99,0,3A,78014866,15845.24902,37953200
2017,173,Poland,Earths,0.481289386,0.013655263,0.573218374,0.04518441,0.075354132,1.799974405,3A,2.98867597,15845.24902,37953200
2017,173,Poland,EFConsPerCap,0.773181612,0.021936903,0.920863662,0.072587836,0.12105488,2.89162228,3A,4.801247174,15845.24902,37953200
2017,173,Poland,EFConsTotGHA,29344715.77,832575.6497,34949722.03,2754940.594,4594419.99,109746316.5,3A,182222690.5,15845.24902,37953200
2017,173,Poland,EFExportsPerCap,0.560627934,0.100614084,0.302377797,0.070498353,0,1.49081828,3A,2.524936448,15845.24902,37953200
2017,173,Poland,EFExportsTotGHA,21277623.66,3818626.393,11476204.78,2675638.029,0,56581323.17,3A,95829416.03,15845.24902,37953200
2017,173,Poland,EFImportsPerCap,0.361107596,0.051345505,0.437177278,0.114800334,0,1.486085237,3A,2.450515951,15845.24902,37953200
2017,173,Poland,EFImportsTotGHA,13705188.55,1948726.184,16592276.33,4357039.965,0,56401689.05,3A,93004920.08,15845.24902,37953200
2017,173,Poland,EFProdPerCap,0.97270195,0.071205482,0.786064182,0.028285854,0.12105488,2.896355323,3A,4.875667672,15845.24902,37953200
2017,173,Poland,EFProdTotGHA,36917150.88,2702475.859,29833650.48,1073538.658,4594419.99,109925950.6,3A,185047186.5,15845.24902,37953200
2017,173,Poland,GDP,,,,,,,,15845.24902,15845.24902,37953200
2017,173,Poland,HDI,,,,,,,,0.873000026,23380.69336,37953200
2017,173,Poland,Population,,,,,,,,37953200,23380.69336,37953200
2017,174,Portugal,AreaPerCap,0.323476049,0.10402553,0.329758144,0.256704087,0.036505159,0,3A,1.05046897,23380.69336,10288500
2017,174,Portugal,AreaTotHA,3328083.333,1070266.667,3392716.667,2641100,375583.3333,0,3A,10807750,23380.69336,10288500
2017,174,Portugal,BiocapPerCap,0.265295816,0.090436568,0.856250679,0.074825787,0.029939361,0,3A,1.31674821,23380.69336,10288500
2017,174,Portugal,BiocapTotGHA,2729496.001,930456.6323,8809535.113,769845.1059,308031.111,0,3A,13547363.96,23380.69336,10288500
2017,174,Portugal,Earths,0.51991977,0.198538953,0.22874224,0.230853894,0.018636626,1.592283323,3A,2.788974806,23380.69336,10288500
2017,174,Portugal,EFConsPerCap,0.835240539,0.318948791,0.367469757,0.370862086,0.029939361,2.557970781,3A,4.480431314,23380.69336,10288500
2017,174,Portugal,EFConsTotGHA,8593372.285,3281504.64,3780712.594,3815614.57,308031.111,26317682.38,3A,46096917.58,23380.69336,10288500
2017,174,Portugal,EFExportsPerCap,0.314839195,0.03771,0.984973827,0.217283407,0,1.333259374,3A,2.888065802,23380.69336,10288500
2017,174,Portugal,EFExportsTotGHA,3239223.059,387979.3315,10133903.22,2235520.333,0,13717239.07,3A,29713865.01,23380.69336,10288500
2017,174,Portugal,EFImportsPerCap,0.884783918,0.266222223,0.468236205,0.37660135,0,2.069847584,3A,4.06569128,23380.69336,10288500
2017,174,Portugal,EFImportsTotGHA,9103099.343,2739027.339,4817448.196,3874662.989,0,21295626.87,3A,41829864.74,23380.69336,10288500
2017,174,Portugal,EFProdPerCap,0.265295816,0.090436568,0.884207379,0.211544143,0.029939361,1.82138257,3A,3.302805836,23380.69336,10288500
2017,174,Portugal,EFProdTotGHA,2729496.001,930456.6323,9097167.614,2176471.915,308031.111,18739294.57,3A,33980917.85,23380.69336,10288500
2017,174,Portugal,GDP,,,,,,,,23380.69336,23380.69336,10288500
2017,174,Portugal,HDI,,,,,,,,0.85799998,614.4394531,10288500
2017,174,Portugal,Population,,,,,,,,10288500,614.4394531,10288500
2017,175,Guinea-Bissau,AreaPerCap,0.300850583,0.140398762,1.096917634,2.398435545,0.042453846,0,3A,3.97905637,614.4394531,1828150
2017,175,Guinea-Bissau,AreaTotHA,550000,256670,2005330,4384700,77611.99951,0,3A,7274312,614.4394531,1828150
2017,175,Guinea-Bissau,BiocapPerCap,0.600796086,0.076992217,0.303707221,1.629839529,0.084779974,0,3A,2.696115027,614.4394531,1828150
2017,175,Guinea-Bissau,BiocapTotGHA,1098345.38,140753.3226,555222.3641,2979591.175,154990.5111,0,3A,4928902.752,614.4394531,1828150
2017,175,Guinea-Bissau,Earths,0.251567521,0.049368529,0.398981079,0.002074862,0.052773761,0.064462548,3A,0.8192283,614.4394531,1828150
2017,175,Guinea-Bissau,EFConsPerCap,0.404138108,0.079309538,0.64095499,0.003333224,0.084779974,0.103557773,3A,1.316073606,614.4394531,1828150
2017,175,Guinea-Bissau,EFConsTotGHA,738825.0912,144989.7332,1171761.881,6093.632937,154990.5111,189319.1457,3A,2405979.995,614.4394531,1828150
2017,175,Guinea-Bissau,EFExportsPerCap,0.352407089,3.33E-05,0.000851122,0.014079524,0,0.000387491,3A,0.36775857,614.4394531,1828150
2017,175,Guinea-Bissau,EFExportsTotGHA,644253.0288,60.95785082,1555.978258,25739.48245,0,708.3922046,3A,672317.8395,614.4394531,1828150
2017,175,Guinea-Bissau,EFImportsPerCap,0.15574911,0.002350665,0.000758699,0.00431721,0,0.046076642,3A,0.209252326,614.4394531,1828150
2017,175,Guinea-Bissau,EFImportsTotGHA,284732.74,4297.368375,1387.015821,7892.506961,0,84235.01387,3A,382544.645,614.4394531,1828150
2017,175,Guinea-Bissau,EFProdPerCap,0.600796086,0.076992217,0.641047413,0.013095538,0.084779974,0.057868623,3A,1.474579851,614.4394531,1828150
2017,175,Guinea-Bissau,EFProdTotGHA,1098345.38,140753.3226,1171930.844,23940.60843,154990.5111,105792.524,3A,2695753.19,614.4394531,1828150
2017,175,Guinea-Bissau,GDP,,,,,,,,614.4394531,614.4394531,1828150
2017,175,Guinea-Bissau,HDI,,,,,,,,0.469999999,871.2790527,1828150
2017,175,Guinea-Bissau,Population,,,,,,,,1828150,871.2790527,1828150
2017,176,Timor-Leste,AreaPerCap,,,,,,,2A,3.021499502,871.2790527,1243260
2017,176,Timor-Leste,AreaTotHA,,,,,,,2A,3756509.501,871.2790527,1243260
2017,176,Timor-Leste,BiocapPerCap,,,,,,,2A,1.718488344,871.2790527,1243260
2017,176,Timor-Leste,BiocapTotGHA,,,,,,,2A,2136527.835,871.2790527,1243260
2017,176,Timor-Leste,Earths,,,,,,,2A,0.562605494,871.2790527,1243260
2017,176,Timor-Leste,EFConsPerCap,,,,,,,2A,0.903814287,871.2790527,1243260
2017,176,Timor-Leste,EFConsTotGHA,,,,,,,2A,1123676.159,871.2790527,1243260
2017,176,Timor-Leste,EFExportsPerCap,,,,,,,2A,0.041036526,871.2790527,1243260
2017,176,Timor-Leste,EFExportsTotGHA,,,,,,,2A,51019.07164,871.2790527,1243260
2017,176,Timor-Leste,EFImportsPerCap,,,,,,,2A,0.517504046,871.2790527,1243260
2017,176,Timor-Leste,EFImportsTotGHA,,,,,,,2A,643392.0857,871.2790527,1243260
2017,176,Timor-Leste,EFProdPerCap,,,,,,,2A,0.427346766,871.2790527,1243260
2017,176,Timor-Leste,EFProdTotGHA,,,,,,,2A,531303.1446,871.2790527,1243260
2017,176,Timor-Leste,GDP,,,,,,,,871.2790527,871.2790527,1243260
2017,176,Timor-Leste,HDI,,,,,,,,0.598999977,63632.59766,1243260
2017,176,Timor-Leste,Population,,,,,,,,1243260,63632.59766,1243260
2017,178,Eritrea,AreaPerCap,0.202760717,2.021747029,0.311976077,2.15547534,0.06456083,0,3A,4.756519992,63632.59766,3412890
2017,178,Eritrea,AreaTotHA,692000,6900000,1064740,7356400,220339.0045,0,3A,16233479,63632.59766,3412890
2017,178,Eritrea,BiocapPerCap,0.133484917,0.331128921,0.105498341,1.662963113,0.042502794,0,3A,2.275578086,63632.59766,3412890
2017,178,Eritrea,BiocapTotGHA,455569.3239,1130106.547,360054.2201,5675510,145057.3574,0,3A,7766297.448,63632.59766,3412890
2017,178,Eritrea,Earths,0.125938618,0.206994724,0.072533443,0.011808312,0.026457101,0.046296053,3A,0.490028251,63632.59766,3412890
2017,178,Eritrea,EFConsPerCap,0.202317829,0.332532815,0.116523501,0.018969813,0.042502794,0.074373668,3A,0.787220421,63632.59766,3412890
2017,178,Eritrea,EFConsTotGHA,690488.472,1134897.884,397681.8781,64741.88472,145057.3574,253829.1407,3A,2686696.617,63632.59766,3412890
2017,178,Eritrea,EFExportsPerCap,0.00105767,0.000322241,0.000219902,0.000217795,0,0,3A,0.001817608,63632.59766,3412890
2017,178,Eritrea,EFExportsTotGHA,3609.711197,1099.772937,750.5027806,743.3096026,0,0,3A,6203.296518,63632.59766,3412890
2017,178,Eritrea,EFImportsPerCap,0.069890582,0.001726135,0.001403662,3.43E-05,0,0,3A,0.073054701,63632.59766,3412890
2017,178,Eritrea,EFImportsTotGHA,238528.8593,5891.110206,4790.542533,117.1372225,0,0,3A,249327.6493,63632.59766,3412890
2017,178,Eritrea,EFProdPerCap,0.133484917,0.331128921,0.115339742,0.019153286,0.042502794,0.074373668,3A,0.715983328,63632.59766,3412890
2017,178,Eritrea,EFProdTotGHA,455569.3239,1130106.547,393641.8383,65368.0571,145057.3574,253829.1407,3A,2443572.264,63632.59766,3412890
2017,178,Eritrea,HDI,,,,,,,,0.453999996,63632.59766,3412890
2017,178,Eritrea,Population,,,,,,,,3412890,63632.59766,3412890
2017,179,Qatar,AreaPerCap,0.00623915,0.018350442,0,1.107485887,0.042196474,0,3A,1.174271954,63632.59766,2724730
2017,179,Qatar,AreaTotHA,17000,50000,0,3017600,114973.999,0,3A,3199573.999,63632.59766,2724730
2017,179,Qatar,BiocapPerCap,0.006412533,6.71E-05,0,0.881091689,0.043369091,0,3A,0.930940399,63632.59766,2724730
2017,179,Qatar,BiocapTotGHA,17472.42048,182.794149,0,2400736.94,118169.0621,0,3A,2536561.216,63632.59766,2724730
2017,179,Qatar,Earths,0.415400052,0.213593282,0.113934957,0.107121928,0.026996352,8.220043037,3A,9.097089608,63632.59766,2724730
2017,179,Qatar,EFConsPerCap,0.667331737,0.343133265,0.183034191,0.172089198,0.043369091,13.20533199,3A,14.61428948,63632.59766,2724730
2017,179,Qatar,EFConsTotGHA,1818298.791,934945.4938,498718.7488,468896.5983,118169.0621,35980963.98,3A,39819992.68,63632.59766,2724730
2017,179,Qatar,EFExportsPerCap,0.030819787,0.005485255,0.000539862,0.002661643,0,1.84869917,3A,1.888205717,63632.59766,2724730
2017,179,Qatar,EFExportsTotGHA,83975.59763,14945.83993,1470.977209,7252.258352,0,5037206.054,3A,5144850.727,63632.59766,2724730
2017,179,Qatar,EFImportsPerCap,0.691738991,0.348551433,0.182864411,0.092794529,0,2.948569955,3A,4.26451932,63632.59766,2724730
2017,179,Qatar,EFImportsTotGHA,1884801.968,949708.5396,498256.1437,252840.0356,0,8034056.956,3A,11619663.64,63632.59766,2724730
2017,179,Qatar,EFProdPerCap,0.006412533,6.71E-05,0.000709642,0.081956312,0.043369091,12.10546121,3A,12.23797587,63632.59766,2724730
2017,179,Qatar,EFProdTotGHA,17472.42048,182.794149,1933.582277,223308.8211,118169.0621,32984113.08,3A,33345179.76,63632.59766,2724730
2017,179,Qatar,GDP,,,,,,,,63632.59766,63632.59766,2724730
2017,179,Qatar,HDI,,,,,,,,0.84799999,1263.321289,2724730
2017,179,Qatar,Population,,,,,,,,2724730,1263.321289,2724730
2017,181,Zimbabwe,AreaPerCap,0.287990118,0.849922055,1.235041406,0.027464423,0.04317646,0,3A,2.443594463,1263.321289,14236600
2017,181,Zimbabwe,AreaTotHA,4100000,12100000,17582790,391000,614685.9741,0,3A,34788475.97,1263.321289,14236600
2017,181,Zimbabwe,BiocapPerCap,0.133096324,0.305750013,0.136780003,0.009998975,0.019954255,0,3A,0.60557957,1263.321289,14236600
2017,181,Zimbabwe,BiocapTotGHA,1894839.081,4352840.51,1947282.139,142351.4024,284080.7333,0,3A,8621393.866,1263.321289,14236600
2017,181,Zimbabwe,Earths,0.111251385,0.191349218,0.175831973,0.007104002,0.012421106,0.229822689,3A,0.727780372,1263.321289,14236600
2017,181,Zimbabwe,EFConsPerCap,0.178723088,0.307398627,0.282470489,0.011412434,0.019954255,0.369205476,3A,1.169164369,1263.321289,14236600
2017,181,Zimbabwe,EFConsTotGHA,2544409.039,4376311.177,4021419.248,162474.2596,284080.7333,5256230.537,3A,16644924.99,1263.321289,14236600
2017,181,Zimbabwe,EFExportsPerCap,0.028744893,0.00022344,0.002564008,0.000688477,0,0.025954452,3A,0.05817527,1263.321289,14236600
2017,181,Zimbabwe,EFExportsTotGHA,409229.5345,3181.030888,36502.75612,9801.573463,0,369503.1345,3A,828218.0295,1263.321289,14236600
2017,181,Zimbabwe,EFImportsPerCap,0.074371656,0.001872055,0.012299363,0.010057245,0,0.147568803,3A,0.246169122,1263.321289,14236600
2017,181,Zimbabwe,EFImportsTotGHA,1058799.493,26651.69772,175101.1011,143180.9754,0,2100877.959,3A,3504611.226,1263.321289,14236600
2017,181,Zimbabwe,EFProdPerCap,0.133096324,0.305750013,0.272735134,0.002043666,0.019954255,0.247591125,3A,0.981170517,1263.321289,14236600
2017,181,Zimbabwe,EFProdTotGHA,1894839.081,4352840.51,3882820.903,29094.8577,284080.7333,3524855.712,3A,13968531.8,1263.321289,14236600
2017,181,Zimbabwe,GDP,,,,,,,,1263.321289,1263.321289,14236600
