year,countryCode,country,record,cropLand,grazingLand,forestLand,fishingGround,builtupLand,carbon,Qscore,total,GDP,population,
2015,154,Republic of North Macedonia,EFProdPerCap,0.392769453,0.153655743,0.174593084,0.001353529,0.024916013,1.282043645,3A,2.029331466,5105.402344,2079330,
2015,154,Republic of North Macedonia,EFProdTotGHA,816697.3365,319501.0088,363036.6502,2814.432921,51808.61458,2665791.913,3A,4219649.956,5105.402344,2079330,
2015,154,Republic of North Macedonia,GDP,,,,,,,,5105.402344,5105.402344,2079330,
2015,154,Republic of North Macedonia,HDI,,,,,,,,0.760999978,2781.785645,2079330,
2015,154,Republic of North Macedonia,Population,,,,,,,,2079330,2781.785645,2079330,
2015,155,Vanuatu,AreaPerCap,,,,,,,2C,5.177221166,2781.785645,271130,
2015,155,Vanuatu,AreaTotHA,,,,,,,2C,1403700,2781.785645,271130,
2015,155,Vanuatu,BiocapPerCap,,,,,,,2C,2.118381038,2781.785645,271130,
2015,155,Vanuatu,BiocapTotGHA,,,,,,,2C,574356.6613,2781.785645,271130,
2015,155,Vanuatu,Earths,,,,,,,2C,2.674718028,2781.785645,271130,
2015,155,Vanuatu,EFConsPerCap,,,,,,,2C,4.331571764,2781.785645,271130,
2015,155,Vanuatu,EFConsTotGHA,,,,,,,2C,1174419.073,2781.785645,271130,
2015,155,Vanuatu,EFExportsPerCap,,,,,,,2C,2.978602171,2781.785645,271130,
2015,155,Vanuatu,EFExportsTotGHA,,,,,,,2C,807588.4211,2781.785645,271130,
2015,155,Vanuatu,EFImportsPerCap,,,,,,,2C,0.604424692,2781.785645,271130,
2015,155,Vanuatu,EFImportsTotGHA,,,,,,,2C,163877.6698,2781.785645,271130,
2015,155,Vanuatu,EFProdPerCap,,,,,,,2C,6.705749242,2781.785645,271130,
2015,155,Vanuatu,EFProdTotGHA,,,,,,,2C,1818129.825,2781.785645,271130,
2015,155,Vanuatu,GDP,,,,,,,,2781.785645,2781.785645,271130,
2015,155,Vanuatu,HDI,,,,,,,,0.59799999,36792.44531,271130,
2015,155,Vanuatu,Population,,,,,,,,271130,36792.44531,271130,
2015,156,New Zealand,AreaPerCap,,,,,,,2B,10.20107989,36792.44531,4614530,
2015,156,New Zealand,AreaTotHA,,,,,,,2B,47073186.99,36792.44531,4614530,
2015,156,New Zealand,BiocapPerCap,,,,,,,2B,9.192370907,36792.44531,4614530,
2015,156,New Zealand,BiocapTotGHA,,,,,,,2B,42418469.35,36792.44531,4614530,
2015,156,New Zealand,Earths,,,,,,,2B,3.091735124,36792.44531,4614530,
2015,156,New Zealand,EFConsPerCap,,,,,,,2B,5.006910046,36792.44531,4614530,
2015,156,New Zealand,EFConsTotGHA,,,,,,,2B,23104535.54,36792.44531,4614530,
2015,156,New Zealand,EFExportsPerCap,,,,,,,2B,9.578682332,36792.44531,4614530,
2015,156,New Zealand,EFExportsTotGHA,,,,,,,2B,44201114.92,36792.44531,4614530,
2015,156,New Zealand,EFImportsPerCap,,,,,,,2B,2.804758986,36792.44531,4614530,
2015,156,New Zealand,EFImportsTotGHA,,,,,,,2B,12942643.88,36792.44531,4614530,
2015,156,New Zealand,EFProdPerCap,,,,,,,2B,11.60058289,36792.44531,4614530,
2015,156,New Zealand,EFProdTotGHA,,,,,,,2B,53531235.27,36792.44531,4614530,
2015,156,New Zealand,GDP,,,,,,,,36792.44531,36792.44531,4614530,
2015,156,New Zealand,HDI,,,,,,,,0.921000004,1836.014038,4614530,
2015,156,New Zealand,Population,,,,,,,,4614530,1836.014038,4614530,
2015,157,Nicaragua,AreaPerCap,0.287631512,0.526253186,0.627893164,1.262790717,0.03511338,0,3A,2.739681959,1836.014038,6223240,
2015,157,Nicaragua,AreaTotHA,1790000,3275000,3907530,7858650,218518.9972,0,3A,17049699,1836.014038,6223240,
2015,157,Nicaragua,BiocapPerCap,0.335029833,0.5599811,0.873088485,0.467279832,0.040899655,0,3A,2.276278906,1836.014038,6223240,
2015,157,Nicaragua,BiocapTotGHA,2084971.134,3484896.915,5433439.39,2907994.653,254528.3807,0,3A,14165830.47,1836.014038,6223240,
2015,157,Nicaragua,Earths,0.17087116,0.153614767,0.243027546,0.013763457,0.025255277,0.298663368,3A,0.905195575,1836.014038,6223240,
2015,157,Nicaragua,EFConsPerCap,0.276717278,0.248771414,0.393570928,0.022289228,0.040899655,0.483670353,3A,1.465918857,1836.014038,6223240,
2015,157,Nicaragua,EFConsTotGHA,1722078.101,1548164.274,2449286.433,138711.2209,254528.3807,3009996.8,3A,9122765.209,1836.014038,6223240,
2015,157,Nicaragua,EFExportsPerCap,0.201132812,0.317587955,0.006844631,0.047443122,0,0.121121078,3A,0.694129598,1836.014038,6223240,
2015,157,Nicaragua,EFExportsTotGHA,1251697.809,1976426.14,42595.78411,295249.9469,0,753765.5634,3A,4319735.243,1836.014038,6223240,
2015,157,Nicaragua,EFImportsPerCap,0.142820258,0.006378269,0.010522705,0.011528534,0,0.318756606,3A,0.490006372,1836.014038,6223240,
2015,157,Nicaragua,EFImportsTotGHA,888804.7758,39693.49881,65485.31849,71744.83703,0,1983698.937,3A,3049427.368,1836.014038,6223240,
2015,157,Nicaragua,EFProdPerCap,0.335029833,0.5599811,0.389892854,0.058203816,0.040899655,0.286034824,3A,1.670042083,1836.014038,6223240,
2015,157,Nicaragua,EFProdTotGHA,2084971.134,3484896.915,2426396.898,362216.3307,254528.3807,1780063.426,3A,10393073.08,1836.014038,6223240,
2015,157,Nicaragua,GDP,,,,,,,,1836.014038,1836.014038,6223240,
2015,157,Nicaragua,HDI,,,,,,,,0.65200001,517.8609619,6223240,
2015,157,Nicaragua,Population,,,,,,,,6223240,517.8609619,6223240,
2015,158,Niger,AreaPerCap,0.84567815,1.438977743,0.05708515,0.001499873,0.039447299,0,3A,2.382688215,517.8609619,20001700,
2015,158,Niger,AreaTotHA,16915000,28782000,1141800,30000,789013.0005,0,3A,47657813,517.8609619,20001700,
2015,158,Niger,BiocapPerCap,0.770136665,0.438833081,0.04239003,0.000543561,0.035923609,0,3A,1.287826946,517.8609619,20001700,
2015,158,Niger,BiocapTotGHA,15404041.94,8777407.287,847872.6344,10872.14472,718533.216,0,3A,25758727.22,517.8609619,20001700,
2015,158,Niger,Earths,0.502844851,0.267933904,0.145040769,0.009136662,0.0221826,0.053139558,3A,1.000278343,517.8609619,20001700,
2015,158,Niger,EFConsPerCap,0.814332028,0.433905526,0.234886255,0.014796366,0.035923609,0.08605685,3A,1.619900634,517.8609619,20001700,
2015,158,Niger,EFConsTotGHA,16288024.29,8678847.811,4698124.222,295952.4699,718533.216,1721283.229,3A,32400765.24,517.8609619,20001700,
2015,158,Niger,EFExportsPerCap,0.009155132,0.00740802,4.33E-05,0.00031957,0,0.003855558,3A,0.020781539,517.8609619,20001700,
2015,158,Niger,EFExportsTotGHA,183118.2043,148172.9805,865.2447828,6391.951068,0,77117.70356,3A,415666.0842,517.8609619,20001700,
2015,158,Niger,EFImportsPerCap,0.053350495,0.002480464,0.00158441,0.002712359,0,0.056420687,3A,0.116548416,517.8609619,20001700,
2015,158,Niger,EFImportsTotGHA,1067100.558,49613.50419,31690.89868,54251.79276,0,1128509.611,3A,2331166.364,517.8609619,20001700,
2015,158,Niger,EFProdPerCap,0.770136665,0.438833081,0.233345103,0.012403578,0.035923609,0.033491721,3A,1.524133756,517.8609619,20001700,
2015,158,Niger,EFProdTotGHA,15404041.94,8777407.287,4667298.568,248092.6282,718533.216,669891.3218,3A,30485264.96,517.8609619,20001700,
2015,158,Niger,GDP,,,,,,,,517.8609619,517.8609619,20001700,
2015,158,Niger,HDI,,,,,,,,0.372000009,2563.148926,20001700,
2015,158,Niger,Population,,,,,,,,20001700,2563.148926,20001700,
2015,159,Nigeria,AreaPerCap,0.223587671,0.155316418,0.123903178,0.029063085,0.023699023,0,3A,0.555569376,2563.148926,181136992,
2015,159,Nigeria,AreaTotHA,40500000,28133550,22443450,5264400,4292770.02,0,3A,100634170,2563.148926,181136992,
2015,159,Nigeria,BiocapPerCap,0.468820843,0.101852904,0.041349113,0.017194275,0.049692347,0,3A,0.678909482,2563.148926,181136992,
2015,159,Nigeria,BiocapTotGHA,84920801.02,18449329.47,7489854.218,3114519.443,9001122.683,0,3A,122975626.8,2563.148926,181136992,
2015,159,Nigeria,Earths,0.306343937,0.058392683,0.109630463,0.03277284,0.030684708,0.131469455,3A,0.669294087,2563.148926,181136992,
2015,159,Nigeria,EFConsPerCap,0.49610865,0.094564023,0.177541039,0.053073972,0.049692347,0.212908192,3A,1.083888223,2563.148926,181136992,
2015,159,Nigeria,EFConsTotGHA,89863632.45,17129043.44,32159251.18,9613659.982,9001122.683,38565551.25,3A,196332261,2563.148926,181136992,
2015,159,Nigeria,EFExportsPerCap,0.017805879,2.74E-05,0.005944482,0.00040814,0,0.011052424,3A,0.035238289,2563.148926,181136992,
2015,159,Nigeria,EFExportsTotGHA,3225303.559,4956.496545,1076765.697,73929.17316,0,2002002.971,3A,6382957.896,2563.148926,181136992,
2015,159,Nigeria,EFImportsPerCap,0.045093686,0.006890515,0.008078191,0.034827238,0,0.053903254,3A,0.148792885,2563.148926,181136992,
2015,159,Nigeria,EFImportsTotGHA,8168134.986,1248127.227,1463259.322,6308501.48,0,9763873.739,3A,26951896.75,2563.148926,181136992,
2015,159,Nigeria,EFProdPerCap,0.468820843,0.087700871,0.17540733,0.018654873,0.049692347,0.170057363,3A,0.970333627,2563.148926,181136992,
2015,159,Nigeria,EFProdTotGHA,84920801.02,15885872.71,31772757.55,3379087.675,9001122.683,30803680.49,3A,175763322.1,2563.148926,181136992,
2015,159,Nigeria,GDP,,,,,,,,2563.148926,2563.148926,181136992,
2015,159,Nigeria,HDI,,,,,,,,0.526000023,90029.35938,181136992,
2015,159,Nigeria,Population,,,,,,,,181136992,90029.35938,181136992,
2015,162,Norway,AreaPerCap,0.326385052,0.911153063,2.20394288,8.835368277,0.056328658,0,3A,12.33317793,90029.35938,5199840,
2015,162,Norway,AreaTotHA,1697150,4737850,11460150,45942500,292900,0,3A,64130550,90029.35938,5199840,
2015,162,Norway,BiocapPerCap,0.278330447,0.586902378,3.408034586,2.911451397,0.048035228,0,3A,7.232754036,90029.35938,5199840,
2015,162,Norway,BiocapTotGHA,1447273.747,3051798.369,17721234.03,15139080.98,249775.4946,0,3A,37609162.62,90029.35938,5199840,
2015,162,Norway,Earths,0.555474328,0.190378097,0.462321991,0.608356592,0.029661448,1.736974621,3A,3.583167077,90029.35938,5199840,
2015,162,Norway,EFConsPerCap,0.899562829,0.308307785,0.748707288,0.985203004,0.048035228,2.812943325,3A,5.802759459,90029.35938,5199840,
2015,162,Norway,EFConsTotGHA,4677582.639,1603151.106,3893157.986,5122897.836,249775.4946,14626854.78,3A,30173419.84,90029.35938,5199840,
2015,162,Norway,EFExportsPerCap,0.147270924,0.104910323,1.251080976,5.53149026,0,3.171930869,3A,10.20668335,90029.35938,5199840,
2015,162,Norway,EFExportsTotGHA,765785.2182,545516.8788,6505420.705,28762863.45,0,16493532.51,3A,53073118.76,90029.35938,5199840,
2015,162,Norway,EFImportsPerCap,0.768503306,0.090886232,0.510315674,0.85536263,0,3.093807787,3A,5.318875629,90029.35938,5199840,
2015,162,Norway,EFImportsTotGHA,3996094.11,472593.8483,2653559.774,4447748.685,0,16087305,3A,27657301.42,90029.35938,5199840,
2015,162,Norway,EFProdPerCap,0.278330447,0.322331877,1.48947259,5.661330634,0.048035228,2.891066406,3A,10.69056718,90029.35938,5199840,
2015,162,Norway,EFProdTotGHA,1447273.747,1676074.136,7745018.917,29438012.6,249775.4946,15033082.29,3A,55589237.19,90029.35938,5199840,
2015,162,Norway,GDP,,,,,,,,90029.35938,90029.35938,5199840,
2015,162,Norway,HDI,,,,,,,,0.947000027,1081.294312,5199840,
2015,162,Norway,Population,,,,,,,,5199840,1081.294312,5199840,
2015,165,Pakistan,AreaPerCap,0.156458253,0.025071831,0.019719496,0.036385745,0.02267752,0,3A,0.260312845,1081.294312,199427008,
2015,165,Pakistan,AreaTotHA,31202000,5000000,3932600,7256300,4522509.766,0,3A,51913409.77,1081.294312,199427008,
2015,165,Pakistan,BiocapPerCap,0.256657779,0.003467136,0.020839242,0.031921117,0.037200734,0,3A,0.350086008,1081.294312,199427008,
2015,165,Pakistan,BiocapTotGHA,51184490.83,691440.5801,4155907.501,6365932.511,7418830.832,0,3A,69816602.25,1081.294312,199427008,
2015,165,Pakistan,Earths,0.155422854,0.003206703,0.049211314,0.010420235,0.022971217,0.214251435,3A,0.455483758,1081.294312,199427008,
2015,165,Pakistan,EFConsPerCap,0.251699521,0.005193095,0.079695256,0.016875048,0.037200734,0.346969459,3A,0.737633113,1081.294312,199427008,
2015,165,Pakistan,EFConsTotGHA,50195680.47,1035643.354,15893385.78,3365340.107,7418830.832,69195078.34,3A,147103958.9,1081.294312,199427008,
2015,165,Pakistan,EFExportsPerCap,0.046538747,0.000181074,0.000562149,0.006437538,0,0.028518969,3A,0.082238477,1081.294312,199427008,
2015,165,Pakistan,EFExportsTotGHA,9281082.707,36110.96564,112107.7092,1283818.872,0,5687452.41,3A,16400572.66,1081.294312,199427008,
2015,165,Pakistan,EFImportsPerCap,0.04158049,0.001907032,0.009845682,0.000375784,0,0.094914281,3A,0.148623269,1081.294312,199427008,
2015,165,Pakistan,EFImportsTotGHA,8292272.35,380313.7394,1963494.813,74941.50933,0,18928470.23,3A,29639492.64,1081.294312,199427008,
2015,165,Pakistan,EFProdPerCap,0.256657779,0.003467136,0.070411723,0.022936801,0.037200734,0.280574148,3A,0.671248321,1081.294312,199427008,
2015,165,Pakistan,EFProdTotGHA,51184490.83,691440.5801,14041998.68,4574217.47,7418830.832,55954060.53,3A,133865038.9,1081.294312,199427008,
2015,165,Pakistan,GDP,,,,,,,,1081.294312,1081.294312,199427008,
2015,165,Pakistan,HDI,,,,,,,,0.536000013,10765.91016,199427008,
2015,165,Pakistan,Population,,,,,,,,199427008,10765.91016,199427008,
2015,166,Panama,AreaPerCap,0.181681194,0.387552949,1.07620531,1.261336179,0.033659655,0,3A,2.940435287,10765.91016,3968490,
2015,166,Panama,AreaTotHA,721000,1538000,4270910,5005600,133578.0029,0,3A,11669088,10765.91016,3968490,
2015,166,Panama,BiocapPerCap,0.134164718,0.410981106,1.496468696,0.576210483,0.024856387,0,3A,2.642681391,10765.91016,3968490,
2015,166,Panama,BiocapTotGHA,532431.3406,1630974.407,5938721.04,2286685.535,98642.3234,0,3A,10487454.65,10765.91016,3968490,
2015,166,Panama,Earths,0.246383792,0.256347678,0.109815126,0.235026205,0.015348661,0.581558358,3A,1.444479821,10765.91016,3968490,
2015,166,Panama,EFConsPerCap,0.3990062,0.415142214,0.177840092,0.380613158,0.024856387,0.941804608,3A,2.339262659,10765.91016,3968490,
2015,166,Panama,EFConsTotGHA,1583452.111,1647487.722,705756.6231,1510459.507,98642.3234,3737542.158,3A,9283340.446,10765.91016,3968490,
2015,166,Panama,EFExportsPerCap,0.02914674,0.048213309,0.030164941,0.274187674,0,0.367848559,3A,0.749561222,10765.91016,3968490,
2015,166,Panama,EFExportsTotGHA,115668.5441,191334.0336,119709.2669,1088111.039,0,1459803.324,3A,2974626.208,10765.91016,3968490,
2015,166,Panama,EFImportsPerCap,0.293988222,0.052374417,0.06199384,0.042649269,0,0.417244454,3A,0.868250202,10765.91016,3968490,
2015,166,Panama,EFImportsTotGHA,1166689.315,207847.3485,246021.9344,169253.1986,0,1655830.438,3A,3445642.235,10765.91016,3968490,
2015,166,Panama,EFProdPerCap,0.134164718,0.410981106,0.146011192,0.612151562,0.024856387,0.892408713,3A,2.220573679,10765.91016,3968490,
2015,166,Panama,EFProdTotGHA,532431.3406,1630974.407,579443.9556,2429317.348,98642.3234,3541515.044,3A,8812324.419,10765.91016,3968490,
2015,166,Panama,GDP,,,,,,,,10765.91016,10765.91016,3968490,
2015,166,Panama,HDI,,,,,,,,0.799000025,21381.70313,3968490,
2015,166,Panama,Population,,,,,,,,3968490,21381.70313,3968490,
2015,167,Czech Republic,AreaPerCap,0.345001591,0.080168654,0.262602099,0.005494557,0.049686832,0,3A,0.742953733,21381.70313,10601400,
2015,167,Czech Republic,AreaTotHA,3657500,849900,2783950,58250,526750,0,3A,7876350,21381.70313,10601400,
2015,167,Czech Republic,BiocapPerCap,0.960077132,0.078421495,1.288516518,0.001991254,0.138269482,0,3A,2.467275882,21381.70313,10601400,
2015,167,Czech Republic,BiocapTotGHA,10178162.09,831377.6727,13660079.52,21110.081,1465850.138,0,3A,26156579.5,21381.70313,10601400,
2015,167,Czech Republic,Earths,0.3838231,0.206994046,0.575883098,0.022332693,0.085380526,2.122234154,3A,3.396647618,21381.70313,10601400,
2015,167,Czech Republic,EFConsPerCap,0.62158227,0.335216481,0.932613808,0.036166677,0.138269482,3.436851826,3A,5.500700545,21381.70313,10601400,
2015,167,Czech Republic,EFConsTotGHA,6589642.522,3553764.133,9887012.393,383417.4275,1465850.138,36435442.29,3A,58315128.9,21381.70313,10601400,
2015,167,Czech Republic,EFExportsPerCap,0.822786448,0.076271326,0.725750951,0.020702809,0,3.349059652,3A,4.994571187,21381.70313,10601400,
2015,167,Czech Republic,EFExportsTotGHA,8722688.569,808582.864,7693976.42,219478.7719,0,35504722.3,3A,52949448.93,21381.70313,10601400,
2015,167,Czech Republic,EFImportsPerCap,0.484291586,0.333066311,0.664066888,0.055419551,0,3.523139186,3A,5.059983523,21381.70313,10601400,
2015,167,Czech Republic,EFImportsTotGHA,5134169.006,3530969.324,7040038.967,587524.8545,0,37350209.14,3A,53642911.29,21381.70313,10601400,
2015,167,Czech Republic,EFProdPerCap,0.960077132,0.078421495,0.994297872,0.001449935,0.138269482,3.262772292,3A,5.435288209,21381.70313,10601400,
2015,167,Czech Republic,EFProdTotGHA,10178162.09,831377.6727,10540949.85,15371.34483,1465850.138,34589955.45,3A,57621666.54,21381.70313,10601400,
2015,167,Czech Republic,GDP,,,,,,,,21381.70313,21381.70313,10601400,
2015,167,Czech Republic,HDI,,,,,,,,0.890999973,2400.503906,10601400,
2015,167,Czech Republic,Population,,,,,,,,10601400,2400.503906,10601400,
2015,168,Papua New Guinea,AreaPerCap,,,,,,,2A,6.954350303,2400.503906,8107770,
2015,168,Papua New Guinea,AreaTotHA,,,,,,,2A,56384272.9,2400.503906,8107770,
2015,168,Papua New Guinea,BiocapPerCap,,,,,,,2A,3.640908291,2400.503906,8107770,
2015,168,Papua New Guinea,BiocapTotGHA,,,,,,,2A,29519647.09,2400.503906,8107770,
2015,168,Papua New Guinea,Earths,,,,,,,2A,0.983416185,2400.503906,8107770,
2015,168,Papua New Guinea,EFConsPerCap,,,,,,,2A,1.592593214,2400.503906,8107770,
2015,168,Papua New Guinea,EFConsTotGHA,,,,,,,2A,12912379.51,2400.503906,8107770,
2015,168,Papua New Guinea,EFExportsPerCap,,,,,,,2A,0.818371519,2400.503906,8107770,
2015,168,Papua New Guinea,EFExportsTotGHA,,,,,,,2A,6635168.064,2400.503906,8107770,
2015,168,Papua New Guinea,EFImportsPerCap,,,,,,,2A,0.356435709,2400.503906,8107770,
2015,168,Papua New Guinea,EFImportsTotGHA,,,,,,,2A,2889898.753,2400.503906,8107770,
2015,168,Papua New Guinea,EFProdPerCap,,,,,,,2A,2.054529024,2400.503906,8107770,
2015,168,Papua New Guinea,EFProdTotGHA,,,,,,,2A,16657648.82,2400.503906,8107770,
2015,168,Papua New Guinea,GDP,,,,,,,,2400.503906,2400.503906,8107770,
2015,168,Papua New Guinea,HDI,,,,,,,,0.547999978,4944.191406,8107770,
2015,168,Papua New Guinea,Population,,,,,,,,8107770,4944.191406,8107770,
2015,169,Paraguay,AreaPerCap,0.740497103,2.541581013,2.616174921,0.141311904,0.037195591,0,3A,6.076760532,4944.191406,6688750,
2015,169,Paraguay,AreaTotHA,4953000,17000000,17498940,945200,248792.0074,0,3A,40645932.01,4944.191406,6688750,
2015,169,Paraguay,BiocapPerCap,2.293517196,2.26605948,5.820486235,0.051212116,0.115204673,0,3A,10.5464797,4944.191406,6688750,
2015,169,Paraguay,BiocapTotGHA,15340763.14,15157105.35,38931777.31,342545.0397,770575.2591,0,3A,70542766.09,4944.191406,6688750,
2015,169,Paraguay,Earths,0.320355779,0.572465315,0.519182783,0.004373853,0.071138153,0.294968315,3A,1.782484199,4944.191406,6688750,
2015,169,Paraguay,EFConsPerCap,0.518800124,0.927078881,0.840790491,0.007083235,0.115204673,0.4776864,3A,2.886643805,4944.191406,6688750,
2015,169,Paraguay,EFConsTotGHA,3470124.332,6200998.863,5623837.399,47377.98971,770575.2591,3195124.905,3A,19308038.75,4944.191406,6688750,
2015,169,Paraguay,EFExportsPerCap,1.821568286,1.102735253,0.026915345,2.19E-06,0,0.303686749,3A,3.254907821,4944.191406,6688750,
2015,169,Paraguay,EFExportsTotGHA,12184014.87,7375920.425,180030.0151,14.63133818,0,2031284.744,3A,21771264.69,4944.191406,6688750,
2015,169,Paraguay,EFImportsPerCap,0.046851215,0.006785556,0.04083128,0.002367447,0,0.454176333,3A,0.551011832,4944.191406,6688750,
2015,169,Paraguay,EFImportsTotGHA,313376.0628,45386.88792,273110.2254,15835.26445,0,3037871.948,3A,3685580.388,4944.191406,6688750,
2015,169,Paraguay,EFProdPerCap,2.293517196,2.023028578,0.826874556,0.004717975,0.115204673,0.327196816,3A,5.590539794,4944.191406,6688750,
2015,169,Paraguay,EFProdTotGHA,15340763.14,13531532.4,5530757.189,31557.3566,770575.2591,2188537.701,3A,37393723.05,4944.191406,6688750,
2015,169,Paraguay,GDP,,,,,,,,4944.191406,4944.191406,6688750,
2015,169,Paraguay,HDI,,,,,,,,0.721000016,6114.227051,6688750,
2015,169,Paraguay,Population,,,,,,,,6688750,6114.227051,6688750,
2015,170,Peru,AreaPerCap,0.148798686,0.61698617,2.402128336,0.277046481,0.036772704,0,3A,3.481732376,6114.227051,30470700,
2015,170,Peru,AreaTotHA,4534000,18800000,73194530,8441800,1120489.99,0,3A,106090820,6114.227051,30470700,
2015,170,Peru,BiocapPerCap,0.31768894,0.503848007,2.672136866,0.198584806,0.078510648,0,3A,3.770769267,6114.227051,30470700,
2015,170,Peru,BiocapTotGHA,9680204.124,15352601.07,81421878.73,6051017.9,2392274.333,0,3A,114897976.2,6114.227051,30470700,
2015,170,Peru,Earths,0.292889821,0.2970545,0.11111378,0.299614546,0.048479826,0.434837824,3A,1.483990297,6114.227051,30470700,
2015,170,Peru,EFConsPerCap,0.474320383,0.481064872,0.179943196,0.485210737,0.078510648,0.704198058,3A,2.403247894,6114.227051,30470700,
2015,170,Peru,EFConsTotGHA,14452873.71,14658383.02,5482995.017,14784710.43,2392274.333,21457407.21,3A,73228643.71,6114.227051,30470700,
2015,170,Peru,EFExportsPerCap,0.069689042,0.034572629,0.007161195,0.16003333,0,0.25962889,3A,0.531085086,6114.227051,30470700,
2015,170,Peru,EFExportsTotGHA,2123473.828,1053452.182,218206.6139,4876327.464,0,7911073.812,3A,16182533.9,6114.227051,30470700,
2015,170,Peru,EFImportsPerCap,0.226320485,0.011789494,0.069514301,0.028959346,0,0.372811225,3A,0.709394851,6114.227051,30470700,
2015,170,Peru,EFImportsTotGHA,6896143.416,359234.1254,2118149.352,882411.5366,0,11359818.71,3A,21615757.14,6114.227051,30470700,
2015,170,Peru,EFProdPerCap,0.31768894,0.503848007,0.117590091,0.616284721,0.078510648,0.591015722,3A,2.224938128,6114.227051,30470700,
2015,170,Peru,EFProdTotGHA,9680204.124,15352601.07,3583052.279,18778626.36,2392274.333,18008662.31,3A,67795420.47,6114.227051,30470700,
2015,170,Peru,GDP,,,,,,,,6114.227051,6114.227051,30470700,
2015,170,Peru,HDI,,,,,,,,0.759000003,2735.1875,30470700,
2015,170,Peru,Population,,,,,,,,30470700,2735.1875,30470700,
2015,171,Philippines,AreaPerCap,0.106426269,0.015399552,0.068690079,0.248237737,0.019168764,0,3A,0.4579224,2735.1875,102113000,
2015,171,Philippines,AreaTotHA,10867505.57,1572494.428,7014150,25348300,1957380.005,0,3A,46759830,2735.1875,102113000,
2015,171,Philippines,BiocapPerCap,0.317549748,0.014996691,0.080231665,0.063578935,0.057194866,0,3A,0.533551906,2735.1875,102113000,
2015,171,Philippines,BiocapTotGHA,32425957.44,1531357.139,8192696.014,6492235.835,5840339.377,0,3A,54482585.8,2735.1875,102113000,
2015,171,Philippines,Earths,0.23137671,0.018479913,0.061829013,0.119393848,0.035317466,0.246308039,3A,0.712704988,2735.1875,102113000,
2015,171,Philippines,EFConsPerCap,0.374702983,0.029927292,0.100128986,0.193352352,0.057194866,0.398883521,3A,1.154190001,2735.1875,102113000,
2015,171,Philippines,EFConsTotGHA,38262045.69,3055965.598,10224471.18,19743788.68,5840339.377,40731193,3A,117857803.5,2735.1875,102113000,
2015,171,Philippines,EFExportsPerCap,0.046906892,0.000407318,0.003412617,0.01869944,0,0.175345812,3A,0.244772079,2735.1875,102113000,
2015,171,Philippines,EFExportsTotGHA,4789803.472,41592.44281,348472.5825,1909455.883,0,17905086.94,3A,24994411.32,2735.1875,102113000,
2015,171,Philippines,EFImportsPerCap,0.104060127,0.025745621,0.032986648,0.027309397,0,0.210329646,3A,0.400431438,2735.1875,102113000,
2015,171,Philippines,EFImportsTotGHA,10625891.73,2628962.573,3368365.547,2788644.432,0,21477391.15,3A,40889255.43,2735.1875,102113000,
2015,171,Philippines,EFProdPerCap,0.317549748,0.004588989,0.070554956,0.184742394,0.057194866,0.363899688,3A,0.998530642,2735.1875,102113000,
2015,171,Philippines,EFProdTotGHA,32425957.44,468595.4677,7204578.216,18864600.13,5840339.377,37158888.79,3A,101962959.4,2735.1875,102113000,
2015,171,Philippines,GDP,,,,,,,,2735.1875,2735.1875,102113000,
2015,171,Philippines,HDI,,,,,,,,0.700999975,14646.32227,102113000,
2015,171,Philippines,Population,,,,,,,,102113000,14646.32227,102113000,
2015,173,Poland,AreaPerCap,0.409127582,0.074535742,0.270177277,0.094420529,0.050517823,0,3A,0.898778954,14646.32227,38034104,
2015,173,Poland,AreaTotHA,15560800,2834900,10275950,3591200,1921400,0,3A,34184250,14646.32227,38034104,
2015,173,Poland,BiocapPerCap,0.899402066,0.070795614,0.784161691,0.107300028,0.111055417,0,3A,1.972714815,14646.32227,38034104,
2015,173,Poland,BiocapTotGHA,34207949.51,2692647.574,29824885.39,4081060.154,4223893,0,3A,75030435.62,14646.32227,38034104,
2015,173,Poland,Earths,0.361318532,0.015721649,0.522928355,0.039799115,0.068576014,1.560410068,3A,2.568753734,14646.32227,38034104,
2015,173,Poland,EFConsPerCap,0.585137251,0.025460423,0.846856257,0.064452671,0.111055417,2.527005883,3A,4.159967902,14646.32227,38034104,
2015,173,Poland,EFConsTotGHA,22255169.62,968364.3142,32209416.91,2451399.447,4223893,96112398.38,3A,158220641.7,14646.32227,38034104,
2015,173,Poland,EFExportsPerCap,0.611598086,0.092260753,0.276791783,0.069361184,0,1.658922215,3A,2.708934021,14646.32227,38034104,
2015,173,Poland,EFExportsTotGHA,23261583.72,3509054.842,10527526.8,2638090.324,0,63095616.01,3A,103031871.7,14646.32227,38034104,
2015,173,Poland,EFImportsPerCap,0.297333271,0.046925562,0.410144637,0.10500867,0,1.555042907,3A,2.414455047,14646.32227,38034104,
2015,173,Poland,EFImportsTotGHA,11308803.83,1784771.582,15599482.79,3993910.415,0,59144659.86,3A,91831628.48,14646.32227,38034104,
2015,173,Poland,EFProdPerCap,0.899402066,0.070795614,0.713503403,0.028805186,0.111055417,2.63088519,3A,4.454446876,14646.32227,38034104,
2015,173,Poland,EFProdTotGHA,34207949.51,2692647.574,27137460.91,1095579.356,4223893,100063354.5,3A,169420884.9,14646.32227,38034104,
2015,173,Poland,GDP,,,,,,,,14646.32227,14646.32227,38034104,
